title,latitude,longitude
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
American,37.09024,-95.712891
